id,speed
1872,42.634495
1873,35.791897
1874,46.852165
1875,47.054768
1876,47.09225
1877,42.98423
1878,24.207928
1879,22.030148
1880,10.82828
1881,48.45188
1882,48.671677
1883,47.97972
1884,48.46405
1885,20.911919
1886,28.551144
1887,25.252213
1888,23.239449
1889,25.45152
1890,48.27732
1891,18.235447
1892,29.553116
1893,28.147758
1894,22.544474
1895,14.270976
1896,47.46788
1897,48.21675
1898,17.78347
1899,21.609327
1900,13.977461
1901,26.13287
1902,40.47625
1903,49.43106
1904,45.608482
1905,12.213406
1906,19.1615
1907,22.54277
1908,24.257486
1909,16.127016
1910,23.966373
1911,48.281017
1912,47.588173
1913,28.725462
1914,22.521046
1915,25.552101
1916,23.061985
1917,22.425085
1918,35.240204
1919,43.44438
1920,39.198586
1921,47.71888
1922,42.99337
1923,39.215874
1924,37.672054
1925,37.94629
1926,41.4123
1927,44.3563
1928,42.450127
1929,46.099285
1930,35.03594
1931,14.933021
1932,22.31372
1933,19.38512
1934,18.65396
1935,18.559357
1936,45.712627
1937,40.676468
1938,40.2935
1939,47.62916
1940,46.203598
1941,44.44267
1942,35.3141
1943,15.68681
1944,30.463558
1945,27.84202
1946,14.134338
1947,25.081177
1948,43.33197
1949,38.113895
1950,49.644375
1951,47.051125
1952,44.623474
1953,32.09545
1954,16.773659
1955,16.556566
1956,21.483345
1957,14.975336
1958,11.880886
1959,38.999973
1960,46.147625
1961,48.124504
1962,46.329273
1963,47.715714
1964,43.599625
1965,23.576508
1966,18.488565
1967,44.841587
1968,42.354424
1969,48.798454
1970,43.423996
1971,13.43049
1972,14.17387
1973,17.142172
1974,16.10097
1975,11.528194
1976,21.964415
1977,38.402145
1978,47.338886
1979,46.913177
1980,47.539112
1981,45.073063
1982,39.963596
1983,28.456419
1984,24.48999
1985,23.991726
1986,23.767014
1987,20.796415
1988,36.083244
1989,43.373653
1990,47.225895
1991,46.65172
1992,46.258587
1993,41.801437
1994,35.181812
1995,38.07886
1996,36.1444
1997,34.84653
1998,48.050694
1999,35.917603
2000,17.627827
2001,20.442339
2002,20.81635
2003,18.322933
2004,26.767872
2005,42.53555
2006,41.447727
2007,48.489887
2008,13.818685
2009,16.92243
2010,21.25378
2011,16.8955
2012,14.128405
2013,15.046732
2014,18.7256
2015,18.96205
2016,21.984543
2017,15.687708
2018,31.345306
2019,33.19573
2020,37.221302
2021,48.176067
2022,47.70901
2023,46.995995
2024,20.968546
2025,19.041952
2026,22.552795
2027,22.691011
2028,16.339556
2029,42.25041
2030,36.352898
2031,39.954136
2032,47.04042
2033,45.366833
2034,17.258373
2035,13.375025
2036,12.708968
2037,14.873581
2038,7.2579947
2039,45.778484
2040,44.99547
2041,45.75146
2042,27.31521
2043,31.201189
2044,17.141039
2045,18.088634
2046,43.659725
2047,40.42486
2048,38.24321
2049,38.33957
2050,33.302513
2051,44.640896
2052,34.137794
2053,47.206215
2054,47.2853
2055,44.532364
2056,16.728771
2057,24.437897
2058,25.623497
2059,22.285044
2060,24.305498
2061,19.720901
2062,14.345514
2063,45.68885
2064,46.73453
2065,44.53368
2066,17.576757
2067,23.672113
2068,19.73617
2069,22.683235
2070,12.515602
2071,37.61489
2072,40.67734
2073,43.143543
2074,46.864826
2075,28.271719
2076,13.077568
2077,16.356525
2078,19.346941
2079,21.194275
2080,23.520351
2081,37.050198
2082,47.098713
2083,46.160923
2084,44.266888
2085,12.42568
2086,21.551865
2087,14.949995
2088,21.011385
2089,42.072018
2090,39.733135
2091,46.327312
2092,45.31826
2093,47.379215
2094,44.204517
2095,14.293401
2096,20.183537
2097,13.766011
2098,17.61462
2099,19.085526
2100,13.593142
2101,39.383423
2102,45.586803
2103,47.614376
2104,47.322754
2105,46.98685
2106,27.924871
2107,23.516542
2108,23.08849
2109,25.384386
2110,20.131294
2111,20.744785
2112,17.815294
2113,34.669724
2114,44.28853
2115,46.433483
2116,46.12279
2117,42.39116
2118,43.746777
2119,41.25748
2120,38.06508
2121,37.322258
2122,44.285473
2123,40.689995
2124,30.963305
2125,35.81216
2126,47.959625
2127,47.2154
2128,47.28077
2129,46.588963
2130,45.40752
2131,14.717453
2132,19.021774
2133,17.662458
2134,16.631998
2135,19.390232
2136,19.31088
2137,9.069972
2138,48.126785
2139,48.29924
2140,17.833645
2141,17.45899
2142,38.74127
2143,49.481033
2144,48.66813
2145,45.060284
2146,15.374386
2147,19.95676
2148,15.44063
2149,15.156833
2150,22.194595
2151,37.75467
2152,40.841972
2153,47.26337
2154,47.781986
2155,46.86378
2156,13.2225485
2157,13.586754
2158,16.994787
2159,17.843016
2160,18.648727
2161,10.6521845
2162,30.447271
2163,35.279312
2164,48.445324
2165,31.53956
2166,15.239869
2167,17.06708
2168,18.43575
2169,18.845785
2170,20.37443
2171,21.475363
2172,18.516407
2173,10.757214
2174,43.597492
2175,35.753952
2176,36.04844
2177,46.134193
2178,48.597233
2179,49.67887
2180,19.682673
2181,18.42545
2182,22.169619
2183,18.76075
2184,18.06854
2185,31.639206
2186,37.516685
2187,36.011578
2188,47.087223
2189,45.801914
2190,46.74806
2191,46.495037
2192,41.822548
2193,37.02522
2194,39.0718
2195,42.344185
2196,39.743298
2197,37.214954
2198,38.532063
2199,37.123783
2200,33.73282
2201,37.5787
2202,46.10227
2203,47.568687
2204,46.874397
2205,15.236049
2206,20.05457
2207,10.625665
2208,39.25679
2209,37.666702
2210,44.686665
2211,41.695435
2212,30.031075
2213,19.397774
2214,21.218813
2215,14.822813
2216,4.4250393
2217,22.022335
2218,44.04749
2219,47.321106
2220,47.637817
2221,46.276802
2222,46.073837
2223,44.548656
2224,11.231847
2225,16.006334
2226,14.300465
2227,15.741654
2228,7.642155
2229,6.7801332
2230,24.489183
2231,44.81269
2232,46.457085
2233,47.562027
2234,48.349136
2235,46.263084
2236,43.22602
2237,13.656247
2238,19.527153
2239,27.970549
2240,17.344837
2241,23.83892
2242,35.012238
2243,44.776867
2244,48.130672
2245,48.58135
2246,49.287804
2247,47.69016
2248,44.152405
2249,27.3918
2250,11.97106
2251,20.59704
2252,18.724068
2253,15.667039
2254,17.078127
2255,12.951434
2256,7.944933
2257,18.887617
2258,21.67712
2259,31.877205
2260,48.295654
2261,48.54027
2262,47.246265
2263,28.391539
2264,18.933805
2265,18.966398
2266,36.919964
2267,47.64938
2268,45.405228
2269,41.814342
2270,41.64174
2271,41.465305
2272,41.80385
2273,44.03516
2274,45.059544
2275,45.09357
2276,37.669094
2277,38.049343
2278,48.150562
2279,47.456562
2280,48.25945
2281,46.978382
2282,27.808805
2283,25.11662
2284,23.340773
2285,22.696089
2286,24.973274
2287,25.773745
2288,13.27582
2289,41.783092
2290,47.22627
2291,26.307545
2292,13.942222
2293,17.41384
2294,19.554255
2295,20.498085
2296,19.05827
2297,44.081505
2298,41.792572
2299,48.8444
2300,46.452526
2301,18.92077
2302,16.615334
2303,15.56932
2304,17.996683
2305,9.872496
2306,7.9877796
2307,36.883953
2308,42.13421
2309,48.466022
2310,46.97247
2311,48.215473
2312,47.50977
2313,44.740227
2314,27.01887
2315,48.61272
2316,49.019997
2317,47.524105
2318,24.875946
2319,15.679881
2320,21.15369
2321,20.713734
2322,15.027946
2323,10.191731
2324,16.509474
2325,36.349297
2326,46.64581
2327,48.083122
2328,47.76031
2329,47.510906
2330,47.021656
2331,41.480938
2332,26.203423
2333,24.049482
2334,16.247593
2335,19.666712
2336,16.415812
2337,37.57362
2338,33.64075
2339,38.032455
2340,47.841114
2341,40.826183
2342,42.71393
2343,43.623013
2344,38.402805
2345,45.438095
2346,47.37721
2347,48.10864
2348,14.355778
2349,24.82281
2350,22.298744
2351,17.385065
2352,23.04011
2353,42.107876
2354,47.07723
2355,48.111404
2356,46.777798
2357,43.202396
2358,15.147808
2359,19.462103
2360,16.636177
2361,16.769238
2362,16.940718
2363,9.184704
2364,8.932913
2365,38.143494
2366,47.594044
2367,49.082462
2368,47.493263
2369,44.03511
2370,25.09199
2371,14.199235
2372,36.1055
2373,45.44608
2374,48.72478
2375,47.572407
2376,11.844991
2377,20.918003
2378,14.568348
2379,14.841236
2380,8.02112
2381,34.808697
2382,38.98988
2383,49.08101
2384,47.60718
2385,44.44157
2386,11.03464
2387,16.036488
2388,14.745866
2389,32.78671
2390,47.39321
2391,48.260994
2392,48.965786
2393,23.644787
2394,24.676847
2395,21.09252
2396,23.157787
2397,18.045744
2398,48.018925
2399,48.571735
2400,48.769947
2401,23.250864
2402,15.9741535
2403,15.315954
2404,26.492878
2405,36.47866
2406,45.70885
2407,46.741768
2408,41.20193
2409,48.972893
2410,47.00262
2411,34.092903
2412,25.77731
2413,32.366035
2414,28.040733
2415,27.749935
2416,16.771217
2417,40.61894
2418,47.0548
2419,45.249104
2420,22.261545
2421,16.341373
2422,47.54891
2423,46.241714
2424,11.944364
2425,18.21588
2426,14.266527
2427,15.971201
2428,14.086831
2429,13.390628
2430,7.595683
2431,5.058708
2432,31.63526
2433,48.35078
2434,46.770847
2435,24.105064
2436,16.376883
2437,21.39711
2438,22.135353
2439,18.442028
2440,16.994028
2441,41.788967
2442,47.43856
2443,47.357708
2444,46.517025
2445,43.102924
2446,14.213996
2447,15.648771
2448,17.531445
2449,15.964655
2450,11.039543
2451,14.672138
2452,49.52941
2453,40.320217
2454,22.518072
2455,29.140543
2456,14.893758
2457,34.41952
2458,26.970467
2459,47.273262
2460,46.45347
2461,38.439766
2462,40.00732
2463,40.905525
2464,32.504314
2465,31.343569
2466,38.69764
2467,41.59838
2468,42.26269
2469,47.67986
2470,48.58136
2471,47.14602
2472,46.294754
2473,28.670767
2474,17.576454
2475,18.191666
2476,24.517157
2477,26.4757
2478,21.58247
2479,12.344381
2480,13.886677
2481,45.48448
2482,41.612953
2483,45.113647
2484,46.31529
2485,45.731125
2486,47.078545
2487,25.870468
2488,30.784678
2489,36.87472
2490,32.919155
2491,29.87256
2492,31.40815
2493,21.935385
2494,50.539677
2495,42.13719
2496,47.66805
2497,47.158096
2498,47.546684
2499,45.618317
2500,43.17353
2501,20.749102
2502,13.653384
2503,16.49158
2504,10.754905
2505,24.599161
2506,41.39678
2507,49.24634
2508,48.892662
2509,47.806232
2510,44.673225
2511,13.567757
2512,21.881428
2513,20.427114
2514,20.830585
2515,23.161821
2516,17.86452
2517,36.07119
2518,36.34541
2519,17.667059
2520,22.540241
2521,19.61456
2522,20.10126
2523,11.356195
2524,9.883432
2525,19.771805
2526,34.24338
2527,44.942745
2528,43.560093
2529,49.257973
2530,49.62413
2531,21.364382
2532,20.313011
2533,17.261631
2534,20.735554
2535,33.171383
2536,42.435776
2537,44.164665
2538,45.101643
2539,39.388386
2540,36.29304
2541,37.49586
2542,42.00873
2543,43.614037
2544,46.686485
2545,47.534054
2546,48.325512
2547,46.09476
2548,34.768143
2549,31.971807
2550,29.674854
2551,25.081844
2552,18.048206
2553,29.371386
2554,42.552654
2555,44.64641
2556,47.038563
2557,48.794025
2558,47.79651
2559,47.565937
2560,45.83715
2561,32.314003
2562,17.143717
2563,22.037745
2564,30.122416
2565,20.949854
2566,14.353614
2567,39.3162
2568,47.675987
2569,44.363335
2570,13.906503
2571,23.827042
2572,17.807215
2573,12.526747
2574,9.244391
2575,48.015457
2576,25.332207
2577,11.446381
2578,8.6007595
2579,43.31188
2580,40.172623
2581,46.507862
2582,47.37191
2583,47.01275
2584,45.630047
2585,44.113365
2586,17.93447
2587,28.587204
2588,22.65072
2589,24.369606
2590,21.225853
2591,39.56355
2592,34.049072
2593,42.0931
2594,47.335003
2595,47.221153
2596,21.534407
2597,24.329308
2598,26.203785
2599,25.142908
2600,22.23869
2601,14.710441
2602,18.648653
2603,38.359722
2604,47.522545
2605,47.3825
2606,46.835846
2607,40.949257
2608,37.52519
2609,42.33313
2610,40.824062
2611,39.964863
2612,37.83123
2613,42.257492
2614,37.020123
2615,44.377884
2616,47.924088
2617,42.759014
2618,24.204632
2619,15.956027
2620,22.050743
2621,31.444525
2622,24.962662
2623,21.717133
2624,24.163166
2625,21.371109
2626,41.234283
2627,47.995716
2628,48.04362
2629,47.274853
2630,23.86106
2631,25.32469
2632,18.35416
2633,22.288183
2634,19.494562
2635,41.46929
2636,45.93478
2637,43.062813
2638,45.078205
2639,47.284878
2640,48.945602
2641,46.570187
2642,25.120949
2643,16.426367
2644,17.342459
2645,13.763127
2646,14.471966
2647,13.329432
2648,8.199266
2649,43.56266
2650,47.839684
2651,48.08965
2652,48.600018
2653,47.94816
2654,25.55027
2655,18.080671
2656,18.820438
2657,16.085726
2658,19.929384
2659,42.74513
2660,35.706
2661,48.158653
2662,49.00861
2663,48.004864
2664,46.904957
2665,23.889488
2666,12.892736
2667,20.632467
2668,16.957554
2669,21.009396
2670,18.30503
2671,46.303757
2672,37.346107
2673,22.15486
2674,18.619102
2675,19.619726
2676,32.547638
2677,37.324425
2678,37.382675
2679,47.057384
2680,45.783592
2681,45.54124
2682,42.760555
2683,39.0879
2684,41.854725
2685,40.43424
2686,48.07641
2687,47.291317
2688,45.986988
2689,44.64939
2690,23.965317
2691,17.336279
2692,21.63104
2693,13.064146
2694,35.631184
2695,40.93295
2696,38.189102
2697,47.214428
2698,48.02344
2699,45.444195
2700,10.611188
2701,13.07339
2702,13.609839
2703,14.221005
2704,35.33718
2705,41.493282
2706,48.95916
2707,50.316887
2708,29.627213
2709,34.220783
2710,29.891146
2711,30.807222
2712,28.128918
2713,25.342566
2714,21.355541
2715,48.740368
2716,47.498295
2717,45.285366
2718,25.473522
2719,16.05349
2720,22.185095
2721,18.126198
2722,18.561749
2723,14.182894
2724,10.456991
2725,23.762266
2726,40.453304
2727,47.42499
2728,47.919525
2729,44.735596
2730,21.482632
2731,17.590225
2732,10.537072
2733,24.698742
2734,39.113552
2735,46.49593
2736,49.258053
2737,48.518974
2738,49.103687
2739,48.285473
2740,43.820724
2741,27.400936
2742,23.40421
2743,21.028814
2744,18.743717
2745,16.118357
2746,18.065037
2747,37.531307
2748,48.827023
2749,48.126286
2750,47.542614
2751,45.021305
2752,42.62342
2753,37.19073
2754,45.497364
2755,35.59931
2756,34.508255
2757,48.522446
2758,47.190403
2759,47.153385
2760,22.126236
2761,18.23528
2762,18.800331
2763,12.091486
2764,21.501465
2765,38.926468
2766,43.47099
2767,49.180958
2768,48.693806
2769,47.316288
2770,46.363907
2771,13.84647
2772,22.148075
2773,21.835255
2774,15.456966
2775,17.95222
2776,34.20262
2777,42.083374
2778,40.063007
2779,49.021713
2780,47.608967
2781,48.01272
2782,46.795128
2783,43.630825
2784,23.041676
2785,11.665315
2786,18.39434
2787,18.979578
2788,12.766137
2789,6.52389
2790,18.537188
2791,35.067547
2792,42.885406
2793,37.90129
2794,41.79113
2795,49.12249
2796,46.766014
2797,15.696076
2798,20.767643
2799,20.031853
2800,19.553535
2801,20.264187
2802,21.579376
2803,18.056591
2804,22.510368
2805,35.223976
2806,48.09668
2807,49.16556
2808,48.042732
2809,28.488539
2810,15.033847
2811,19.177637
2812,18.279516
2813,15.672527
2814,22.84847
2815,45.318684
2816,38.08278
2817,48.037296
2818,25.455704
2819,24.334944
2820,25.041681
2821,19.686623
2822,35.548172
2823,38.7611
2824,36.019047
2825,42.428818
2826,45.392067
2827,45.896614
2828,46.426163
2829,39.630753
2830,37.32598
2831,34.18901
2832,35.398735
2833,38.905453
2834,36.43037
2835,32.26178
2836,36.712364
2837,45.974743
2838,46.39664
2839,13.365677
2840,21.208843
2841,21.32505
2842,19.754963
2843,18.408873
2844,18.137589
2845,13.706892
2846,39.660023
2847,43.02089
2848,48.61445
2849,48.291565
2850,49.385445
2851,48.32862
2852,47.780422
2853,46.699486
2854,17.705683
2855,18.134163
2856,43.75002
2857,37.847713
2858,40.88384
2859,49.63195
2860,24.298153
2861,14.123322
2862,16.662365
2863,21.571184
2864,18.856058
2865,8.586564
2866,20.393515
2867,34.285374
2868,39.995132
2869,31.31646
2870,25.671326
2871,23.13017
2872,23.417486
2873,17.792278
2874,12.295862
2875,38.254242
2876,46.356236
2877,48.334927
2878,47.80899
2879,48.023125
2880,24.780365
2881,15.373848
2882,22.089169
2883,23.243914
2884,21.328604
2885,15.526961
2886,11.019984
2887,45.06519
2888,39.17874
2889,46.82788
2890,45.74629
2891,47.67203
2892,41.936775
2893,23.234123
2894,21.631456
2895,20.33833
2896,18.38053
2897,19.340553
2898,30.060417
2899,43.01581
2900,36.243427
2901,48.7309
2902,48.06533
2903,38.429302
2904,38.33965
2905,40.3252
2906,44.98979
2907,41.363834
2908,43.109352
2909,37.625443
2910,38.165443
2911,46.19775
2912,46.076656
2913,26.556597
2914,13.90035
2915,28.257565
2916,25.56319
2917,24.343557
2918,40.272797
2919,43.72001
2920,46.375603
2921,47.159252
2922,47.386307
2923,22.775675
2924,19.217966
2925,21.673948
2926,16.364952
2927,9.045395
2928,9.291163
2929,39.95884
2930,48.216106
2931,47.54427
2932,13.147111
2933,16.605867
2934,18.416946
2935,19.250698
2936,16.8791
2937,8.072906
2938,46.186302
2939,41.567165
2940,47.117695
2941,47.539387
2942,46.585518
2943,15.085042
2944,23.93887
2945,23.234818
2946,12.408524
2947,21.06578
2948,44.39968
2949,35.88427
2950,40.627228
2951,47.110348
2952,46.138554
2953,25.938133
2954,17.343142
2955,23.502087
2956,19.677826
2957,18.611872
2958,18.699043
2959,21.769028
2960,41.61404
2961,37.316822
2962,46.825054
2963,49.276905
2964,41.64763
2965,26.874937
2966,19.192083
2967,21.413149
2968,24.585598
2969,20.71917
2970,20.405996
2971,34.662037
2972,45.739582
2973,47.714455
2974,47.160076
2975,43.829662
2976,36.76954
2977,31.727346
2978,48.28995
2979,26.903399
2980,22.76727
2981,22.640911
2982,23.5627
2983,17.62027
2984,13.775691
2985,45.092155
2986,48.480415
2987,48.75041
2988,49.008835
2989,44.176876
2990,13.668641
2991,17.90506
2992,25.694412
2993,23.437624
2994,16.321192
2995,12.224633
2996,18.355385
2997,44.36792
2998,45.05397
2999,49.18253
3000,47.95089
3001,48.198994
3002,24.929827
3003,17.52494
3004,15.656134
3005,8.455705
3006,38.94783
3007,43.561596
3008,47.41772
3009,44.99348
3010,17.214485
3011,18.403294
3012,24.391397
3013,39.657417
3014,43.75075
3015,33.715954
3016,49.04612
3017,25.479113
3018,21.984644
3019,16.10138
3020,14.33184
3021,9.618028
3022,21.156427
3023,32.746723
3024,45.67419
3025,40.200554
3026,16.313213
3027,14.936609
3028,18.754812
3029,18.32691
3030,18.795551
3031,36.242336
3032,44.156555
3033,46.2185
3034,46.708557
3035,47.08952
3036,44.348907
3037,39.299816
3038,37.58981
3039,38.97762
3040,37.76518
3041,39.785603
3042,37.026062
3043,45.10408
3044,42.86049
3045,45.325253
3046,46.93573
3047,47.024963
3048,43.077175
3049,13.470066
3050,24.174892
3051,20.126417
3052,19.970814
3053,16.702442
3054,15.814722
3055,14.809206
3056,45.696556
3057,48.02553
3058,47.889935
3059,48.2724
3060,48.82354
3061,15.999365
3062,23.13205
3063,17.901314
3064,14.496177
3065,15.785168
3066,14.674186
3067,11.482859
3068,42.25663
3069,37.887234
3070,48.702805
3071,48.565456
3072,47.835114
3073,47.87824
3074,23.528524
3075,20.639555
3076,23.349903
3077,17.935781
3078,16.300398
3079,17.705753
3080,8.180333
3081,35.022915
3082,41.65632
3083,42.821842
3084,48.28308
3085,47.49293
3086,47.801434
3087,23.912083
3088,15.737609
3089,17.359493
3090,20.101269
3091,16.045052
3092,18.192017
3093,14.4525795
3094,38.113693
3095,35.40876
3096,49.278362
3097,48.102116
3098,25.140774
3099,19.587702
3100,19.970648
3101,15.834134
3102,16.674421
3103,19.31365
3104,7.2893605
3105,38.308437
3106,37.49267
3107,47.388855
3108,48.418186
3109,47.555447
3110,20.612173
3111,17.292208
3112,15.008271
3113,18.992449
3114,35.16227
3115,34.146618
3116,47.681843
3117,46.27243
3118,44.085346
3119,38.183563
3120,36.301373
3121,38.211105
3122,37.56253
3123,43.44353
3124,42.66134
3125,35.600838
3126,34.478497
3127,35.47818
3128,43.613018
3129,47.744724
3130,47.212025
3131,46.843716
3132,45.925274
3133,23.584507
3134,14.954359
3135,17.246735
3136,22.650114
3137,24.78406
3138,17.523142
3139,13.2485
3140,47.637802
3141,26.604908
3142,16.92946
3143,16.601456
3144,11.586978
3145,9.149548
3146,47.29692
3147,48.53873
3148,45.371407
3149,42.692566
3150,11.415505
3151,9.833746
3152,34.574413
3153,47.03398
3154,48.11003
3155,47.077938
3156,14.336092
3157,19.521997
3158,17.38985
3159,18.79096
3160,15.693443
3161,47.267643
3162,45.287704
3163,23.640789
3164,15.68987
3165,19.539562
3166,15.551262
3167,16.627623
3168,15.11744
3169,9.964229
3170,21.589598
3171,37.91154
3172,48.66014
3173,50.788452
3174,49.531742
3175,24.898544
3176,21.751041
3177,17.951864
3178,19.373367
3179,16.068048
3180,15.058829
3181,20.492851
3182,16.911875
3183,42.529144
3184,35.280506
3185,36.35725
3186,45.00112
3187,46.21446
3188,47.241417
3189,47.536213
3190,45.39807
3191,43.40644
3192,35.841633
3193,40.9219
3194,41.69573
3195,41.444958
3196,48.068497
3197,47.95573
3198,48.600395
3199,46.247005
3200,48.011524
3201,44.591827
3202,25.825825
3203,15.314131
3204,23.305393
3205,14.710451
3206,11.161195
3207,37.591534
3208,42.349304
3209,36.68497
3210,48.44185
3211,46.862396
3212,47.687035
3213,47.923283
3214,45.06428
3215,16.306404
3216,19.483126
3217,16.199736
3218,41.53845
3219,40.028725
3220,42.524796
3221,48.42039
3222,46.253574
3223,46.73735
3224,18.207619
3225,21.234406
3226,17.871546
3227,9.8254595
3228,38.972286
3229,40.012882
3230,43.16509
3231,48.14924
3232,45.905724
3233,47.022247
3234,46.40879
3235,20.96607
3236,18.797934
3237,16.572893
3238,16.647549
3239,8.0913515
3240,21.582657
3241,42.52468
3242,48.805557
3243,48.46676
3244,24.638826
3245,13.624724
3246,18.112003
3247,23.354393
3248,21.745785
3249,15.469579
3250,13.589414
3251,13.537098
3252,17.283253
3253,36.248566
3254,28.83662
3255,34.574047
3256,47.72502
3257,48.71319
3258,29.706541
3259,27.952469
3260,16.613884
3261,15.894775
3262,39.595722
3263,37.378082
3264,30.25418
3265,44.326984
3266,46.90622
3267,39.68243
3268,38.79217
3269,39.74564
3270,42.59889
3271,36.378063
3272,45.383854
3273,46.904
3274,46.38737
3275,15.905432
3276,17.02561
3277,16.19794
3278,11.536858
3279,20.485863
3280,41.13453
3281,46.96585
3282,48.834133
3283,47.476627
3284,25.595629
3285,21.888882
3286,20.588036
3287,18.901701
3288,15.324478
3289,17.415092
3290,12.875328
3291,9.959755
3292,38.404037
3293,43.947426
3294,38.880753
3295,38.903996
3296,47.23618
3297,48.10773
3298,44.181767
3299,22.79215
3300,17.887009
3301,16.52145
3302,49.525597
3303,48.35216
3304,49.383705
3305,48.92924
3306,26.19107
3307,18.149153
3308,19.12389
3309,16.235014
3310,16.416895
3311,10.043806
3312,17.150127
3313,30.93042
3314,48.835617
3315,50.03746
3316,47.82245
3317,45.21267
3318,23.495872
3319,15.678345
3320,19.091827
3321,25.06011
3322,20.215193
3323,14.221438
3324,14.505264
3325,8.464774
3326,6.4452763
3327,15.083176
3328,36.699272
3329,42.831528
3330,47.94857
3331,47.87044
3332,24.200176
3333,28.271095
3334,44.239697
3335,47.193493
3336,46.84178
3337,46.37157
3338,43.363277
3339,41.260036
3340,40.60882
3341,41.404495
3342,37.53317
3343,43.644077
3344,24.301609
3345,39.689545
3346,46.556107
3347,47.27132
3348,46.613304
3349,45.50587
3350,24.911657
3351,17.079525
3352,17.845314
3353,16.579418
3354,11.66991
3355,17.81363
3356,38.809937
3357,45.44162
3358,48.180683
3359,48.799873
3360,25.21342
3361,20.802883
3362,22.374174
3363,15.512508
3364,12.025262
3365,19.472044
3366,38.855103
3367,48.389027
3368,46.001823
3369,25.097778
3370,16.510664
3371,39.62978
3372,42.600117
3373,46.4047
3374,48.756756
3375,48.067154
3376,49.24828
3377,26.298748
3378,13.25987
3379,13.086507
3380,19.612894
3381,15.060024
3382,15.39908
3383,14.866303
3384,6.2415295
3385,12.879683
3386,26.13045
3387,46.366222
3388,28.946367
3389,25.448132
3390,10.273191
3391,14.569142
3392,29.495495
3393,48.674217
3394,48.97141
3395,48.627865
3396,48.031273
3397,20.472061
3398,23.33819
3399,17.857536
3400,20.302372
3401,22.642794
3402,22.128633
3403,22.365694
3404,21.003933
3405,43.75845
3406,47.84853
3407,47.274178
3408,46.812775
3409,46.137794
3410,46.71848
3411,40.067257
3412,40.375984
3413,38.72531
3414,32.265285
3415,46.658897
3416,46.00344
3417,24.773388
3418,26.38822
3419,19.678045
3420,19.310549
3421,13.457042
3422,17.001017
3423,42.670353
3424,48.753403
3425,48.844334
3426,48.480446
3427,45.926918
3428,31.209024
3429,36.52643
3430,31.856
3431,27.026356
3432,27.011623
3433,19.423101
3434,17.827152
3435,28.745872
3436,41.74902
3437,48.17899
3438,50.511894
3439,48.95082
3440,48.562492
3441,31.446835
3442,26.629925
3443,27.114014
3444,19.213385
3445,15.876384
3446,27.434305
3447,40.789165
3448,47.60792
3449,46.88489
3450,48.024467
3451,47.114918
3452,45.394634
3453,39.39726
3454,25.672718
3455,21.271915
3456,22.008018
3457,21.356524
3458,11.329213
3459,46.647762
3460,48.849197
3461,48.787037
3462,47.405445
3463,46.597923
3464,21.850899
3465,16.557234
3466,18.85191
3467,21.517073
3468,12.334251
3469,40.807133
3470,48.038773
3471,45.286125
3472,30.87401
3473,26.684172
3474,22.97903
3475,24.854443
3476,35.943905
3477,41.266804
3478,37.86632
3479,44.40041
3480,46.22378
3481,46.577328
3482,46.683594
3483,46.123558
3484,46.24426
3485,46.718475
3486,45.448463
3487,45.70098
3488,43.51715
3489,39.60201
3490,39.97263
3491,44.02274
3492,41.10572
3493,46.920265
3494,46.207874
3495,44.28549
3496,30.53686
3497,20.918991
3498,17.899237
3499,14.048263
3500,19.307573
3501,45.311058
3502,42.555645
3503,44.898773
